"IVV","EZU","JPXN","EPP","CEC.PA","EEM","VCIT","EMB","TRET.L","GSG","DE10Y","USFI10Y","NEIXCTAT"
-0.0084062953968822,-0.0135362499694687,0.00183575726725893,-0.00309687326951225,0.00611110579688701,-0.0116484658250056,0.00269982058653084,-0.00239450738530245,0.00686891123273281,0.000604807983066058,0.00542944740079043,0.00648055438968376,0.00306884175766686
-0.0130101398330194,-0.0168982435546021,-0.00942567140845307,-0.014553550776079,0.00085757679659304,-0.0136865085904585,0.00578321650401126,-0.00321457468333008,-0.00122453198347028,-0.0184569143254738,0.00416967075977215,0.00969241737391913,0.00589781497358677
-0.00915183309526912,-0.0203699020716379,-0.0145749307183911,-0.0143446076518268,-0.0161244213544185,-0.00921568370338544,0.00235179075099889,0.000640567865258013,-0.0102415236566791,-0.0222816399286985,0.00484462322802315,0.00782783970036549,0.00326636645998746
-0.0091447592531082,-0.0199631458698055,-0.00987647080381571,-0.0201414908965225,-0.00110527550365624,-0.0108300937016843,0.00166757062941147,-0.00155711279458326,-0.00477463113513599,0.00871836675385063,0.00397257432970499,0.00466254195584992,0.00360189508211317
-0.0145748443917897,-0.011588874382096,-0.00622373045441216,-0.00840154720991237,-0.012292167809572,-0.011764936809447,-0.00186996393925942,-0.00292105386002062,-0.0087657572315345,0.00205218405006757,0.000873171741603507,0.00215912270009966,0.00230185322717225
0.000371894642301807,0.0147654266020222,-0.00596414306395476,0.0145801523865819,0.0015870954716467,0.000415457760104654,-0.00373324237372774,0.000275294597815723,-0.0130048747250344,-0.0196826668718368,-0.00242967192990751,-0.00596039977263985,-0.00578240816678077
-0.000893415113603968,0.0118865388338949,-0.00570961882051813,0.00486162590521932,0.0254523656224326,0.00664685663495723,-0.00111564182888579,0.00228996615293031,-0.0126884064289241,0.00172852208955687,-0.00731030128710008,-0.00126152948769676,-0.00578875124247547
-0.0110103637960666,-0.00915249629292392,-0.00414813600442754,-0.0148681619920457,-0.0202530607409566,-0.0138015839451084,-0.000123877102319314,-0.0027544649989919,0.00356696269313705,-0.0239537648511534,0.00320035417968667,0.00287591667050358,-0.00765794074978476
0.00772618215020504,0.02461766749761,0.00652307920588069,0.00544125666312967,0.0141391491528144,0.0113447445105589,-0.00656225174220038,-0.00173998368355033,-0.00881358688310674,0.006200732807215,-0.0134033824952977,-0.0108164799600066,-0.00383723304843508
0.017501038084881,0.0496812772136035,0.0122565420639991,0.0271466933700789,0.0237822997654519,0.0279576160729792,-0.00393711621864812,0.00219414727449696,0.00102379097549965,0.0110606642688976,-0.0154961203940398,-0.0105335828088982,0.0021845041048798
-0.00356421680637609,-0.0169208210583793,-0.00834792205488255,-0.014426235691771,-0.0138480057931218,-0.016261981545022,-0.00220532787376237,-0.00294802753666268,0.00440918933017598,-0.0147434363481709,0.00359528341767013,0.000524747161971817,-0.00665227619542819
0.00695205393013465,0.00748777518162391,0.00435736993859936,0.0103424826749087,0.0114975581023232,0.0106676594945009,0.00464618808167083,-0.00303034551285042,0.00532693491242353,0.0145292256348354,-0.000973795095776886,0.00687496160065648,0.00468651615022553
-0.00570731192502105,-0.000558795205756857,-0.00415732089089316,0.000435419790482228,-0.00183923577876599,-0.00625386633333824,-0.00208816497600628,0.00146485616473069,-0.00592821756307593,-0.00822231358094694,-0.00409735544093914,-0.00463522973855457,-0.00394621684245999
0.00862591755522546,0.0173135819618045,0.012638352610248,0.0117621242199668,0.0263061295217401,0.0115731073135178,0.00232904722371985,0.000367407898195782,0.00282191735276127,0.00759280068636692,-0.00468611864128743,0.00211597610488989,0.00305515741974305
-0.0167149256568104,-0.0147769323264875,-0.0128001251047776,-0.0220408822051117,-0.00506471619210958,-0.0145274173491634,-0.00430058720788273,0.00165113484014567,0.00168800579792749,-0.0133181350717446,0.0029179736502547,-0.00461686452379961,-0.00729142960407381
0.000525714132629584,-0.0168022837482764,-0.0128570702315254,-0.0105671350541421,-0.0117917783307808,-0.00299199376260462,0.00269216167839414,-0.00413499493144509,-0.00770683299308206,-0.00251677866424949,0.00862686180757899,0.00458597607457767,0.00303604947213898
-0.0136702291345556,-0.0333241385420973,-0.00925121444932775,-0.0155782198291554,-0.0166820693638343,-0.0159812767089658,0.00331171050807333,-0.000274681809248056,0.00757750357006726,0.000278884255446754,0.0107374511851018,0.00832675349390222,0.000486456782497813
-0.000666747500256859,-0.00239838114866231,-0.000852773280763941,-0.00441272331884912,-0.001874845895111,0.000629099475860095,-0.00184652173190791,-0.00512195342759325,-0.0109750115207525,-0.00613842075892879,-0.00487323732474598,-0.00501311379647196,-0.00691003867467921
0.00525763722359551,0.00957190280437248,0.00276890442451305,0.010041796649494,0.0075039237720218,0.00209866606181752,0.000982702835750415,0.00109145442077285,0.00719731569330784,0.00526905143458012,-0.00624546662467451,0.00373156140722053,-0.00184443034257109
0.0040192286841263,-0.00402688276852925,-0.00234943851496916,-0.00887580248237296,0.00554412411457028,-0.00336485249892626,-0.00393526094222452,-0.00227750952120265,0.00819774406069085,-0.000557569014707937,-0.00233849646155027,-0.00464285846484347,-0.00789622485726205
0.0203288379250802,0.029679163523062,0.018751270450973,0.0131964381595054,0.0109103136201175,0.0176063801848099,0.00355260031884497,0.000454884706333036,0.00372392131208055,0.00919470630244379,-0.00860596794316826,0.00265751962241623,0.00736105755625494
0.00305153088637622,0.0110221480230236,0.00325734256184262,-0.00127340333513226,-0.00850956593650709,-0.000853485644291441,-0.00381055578952161,-0.00427478923208757,-0.00391462851058955,-0.00140607420117878,-0.00175522378416781,-0.00339532319213154,0.000515577354941898
0.00665772050394353,-0.000278769995399442,-0.00544656598656568,0.00657184802828792,-0.00328271004950897,-0.00426335437697545,-0.00760520730593228,-0.00534289053817005,0.00751772514391835,0.011794495596897,-0.00930367152288847,-0.0146191905070792,-0.0117367906372561
0.00469904807522403,0.0245128532822874,0.00606718737810619,-0.00469487210494068,0.00579163121300874,0.000849056481250221,-0.00536532278191371,-0.0089513346956922,-0.011630307126864,-0.00454671794676664,-0.00832761164731788,-0.00511179014749863,0.00199492201668439
0.0248453278095483,0.0396913776984821,0.0056680356528942,0.0282498372610729,0.0168710125506055,0.0308050479304032,-0.00400311277200704,-0.00331530143292635,0.0192180829932775,0.00933516318727912,-0.00371663163008118,-0.0129683688182853,-0.00159293278046668
-0.0052386990832054,-0.0101099773789974,0.00241198139479448,0.00765040974902942,0.0319307503436069,0.00350720576522723,-0.000724680466146044,0.000357361535454737,0.0142850032268023,0.0194174757281557,-0.00127024435308831,0.000857200137378888,0.000527384186804314
0.0472171827141066,0.0768325945199313,0.0595602458869662,0.061673872249859,0.0295706975357714,0.0571931428311224,-0.00519040627939571,0.00482548705797081,0.0240641711229945,0.0422248398369246,-0.0100156284434725,-0.0214338594097854,0.0166141479550703
0.0019884100125801,-0.0353954288983935,-0.00303812266027914,0.013380240768778,0.0205193817312734,0.00653324718179937,0.00768563003117617,0.0133765854969086,0.0352844402151062,-0.00608090623535751,0.00448552183021422,0.0150782819095053,0.00169070076819866
0.0647681094531949,0.0920851449328997,0.046132402577941,0.0744705169011092,0.0349310579134433,0.0833722474050659,0.00677755469172048,0.016653629394124,0.0569959095352924,0.0471441220912665,-0.00834330582123499,-0.0237653425305433,0.0032064252896612
-0.0514959054179609,-0.0620759616091686,-0.0451881186298224,-0.081748192384586,0.0334168142580747,-0.0586727252372026,-0.0176673292346197,0.00175801563716149,-0.0338912117402352,-0.00761176633010563,0.0100167897474621,-0.00677861451234896,-0.00675262345555461
0.049227189436848,0.0744169162277439,0.042533345964451,0.0508559508383415,0.0535953955859965,0.0530009138301339,0.00502828303126202,-0.0116807979659583,0.00757630337137283,-0.00598045325779029,-0.0170588031643903,-0.0140638805867062,-0.00948415064757513
-0.0460035519070712,-0.0476190587436931,-0.0322188725287247,-0.0553334035107422,-0.0333980651502053,-0.055200896859964,0.0105899107179107,0.0112710429085429,-0.0183218268720124,-0.0341051324813875,0.0120536690884697,0.0226120033090742,0.00740511202041583
-0.00679223497957926,-0.030961745086862,0.00425661978788416,-0.00379582132276512,-0.0117850615607615,0.000484583233105296,-0.00583824644529529,-0.00500442918960431,-0.00649096666045823,0.00151282909267281,0.00175758892021849,-0.00835358463706437,0.000930298259640194
-0.0206612416732566,-0.0300319049027893,-0.0109237656932983,-0.038052482727563,-0.0123781993204986,-0.0232613576385057,0.00108848361940328,-0.0104211076534269,-0.00645373206140043,-0.013636393939394,-0.000782105388359433,0.00492525531500521,0.00329128591477734
0.00842756474793294,0.0223324163694084,0.0068121029923901,0.0207195863036004,-0.0112928870992635,0.00852478440983617,-0.000968444354300102,-0.00702720535768564,-0.00112163236788043,0.000896950645831396,-9.77340362888768e-05,-0.00841561201965058,-0.00364168688543698
-0.000999786763245636,-0.00317251730792067,-0.001891970332347,-0.0148802947146494,-0.00703525898066948,-0.00716526047380839,-0.00653060336727962,-0.00561874748562996,0.00106527753117491,-0.00508683453541803,-0.0120015896283461,-0.00533748616396035,-0.0046747379319918
0.0439524115284852,0.0553446951982407,0.034702622537472,0.0451318183228203,0.0590904365136489,0.0471900550482531,0.0039647276504452,0.00459586409806245,0.0255193256144253,0.0348318547186663,-0.0113222889570721,-0.0101180451264207,-0.010870981289409
0.0150629817413985,0.0234348559075133,0.00782597998692391,0.0112764133750624,0.00114407125929517,0.0124440544799861,0.000361958398527373,-0.00271593243166457,0.0238243670704721,-0.0135719625892636,0.00166373843232859,-9.79798034173029e-06,-0.00504640211210994
-0.0327970761158562,-0.0352903262385906,-0.00934597276280624,-0.0433309501070225,-0.00140443005390911,-0.0350656540246768,0.00557346972017925,0.00207800174900552,-0.0172207565211588,-0.0169646178106404,0.0024452615846855,0.00461092488474502,0.00693996853509715
-0.0143797962712642,-0.00688278460620118,0.00852868731480649,0.00580063200143655,-0.00402998425981504,0.00974894843098384,0.00792017475154727,0.00642827246783484,0.00104541433902994,0.0116175156389634,0.00770273270961719,0.0142191239268604,0.0093042127911892
0.0156104771554497,0.0260417878785953,0.0125335546714761,0.0161025585023777,-0.00338660296356252,0.0194440169062914,-0.00147400665007691,-0.00191332677511213,0.0013353032054525,-0.00452085593731133,-0.00215508714190982,-0.00694727887949731,0.00155083672760981
-0.0150865302561349,-0.0116979394943466,-0.0186659311877246,-0.0225334080222177,0.00142626611588093,-0.017068444886966,-0.00367890473411081,-0.00673045525602789,-0.00449963512179075,-0.00870077955590887,-0.00284248047722047,-0.00379352738577854,-0.00673740061896422
-0.0305689385753469,-0.0211430021778376,-0.0124605077968643,-0.0248200321564511,-0.034579551301898,-0.0338102869139214,-0.00635424027543396,-0.00162602961395586,-0.0293455443272779,-0.0267698104333676,-0.000391650016583256,-0.00129263094319487,1.07660009697197e-05
-0.0049165923272787,-0.0197349255869605,-0.0176156557497866,-0.0113172639725005,-0.0267576739248803,-0.0205302036914345,-0.00267969556572867,-0.00270646159498855,-0.0149125983580007,-0.00202780996523777,0.00653538270058784,0.00455904532625573,0.00718348444544503
0.0101926323757977,0.0190357482228128,0.00640237648796416,0.00872860950562138,0.0169057541701931,0.00538043555557566,-0.0048590291651005,-0.00122825866122178,-0.00371853013145773,0.0115640647586011,-0.00726840964944087,-0.00916317218463947,0.000309471496091063
0.0261138439099712,0.0342818833645666,0.0219572870897282,0.0250621797185855,0.0282739230408767,0.0225774376053859,-0.00229592803172696,-0.00342681496952313,0.0193700558922674,0.0102368824286888,-0.0135120451590438,-0.014259333056355,-0.0115253323676399
-0.0280259950351214,-0.0359030418028954,-0.0192596300519223,-0.0350179198797822,-0.032351504152998,-0.0296617394635765,0.00132545439128851,-0.00369885120416025,-0.0271734581894987,-0.0174866616783249,0.00577464505071668,0.00575711256828326,0.0055980956518592
0.0101922082785573,0.0248047397454723,0.00760745942422381,0.0229337654280741,0.00363414579178067,0.022195701521543,-0.00301864729885648,-9.01125331129737e-05,-0.00216076123506626,0.00466076290936446,-0.00363809380110069,-0.00631329686530435,-0.00129455809810408
0.0267055496107602,0.0526130498759868,0.027200695002521,0.0290496215003796,0.0555695825950761,0.0338085881509922,0.000602288241590032,0.00755007675167396,0.00430301006880141,0.0166813003617969,-0.00967139194086397,-0.00594214503948542,-0.00249982439250096
-0.00688128400506982,0.015079275756528,-0.00584616782043668,0.0126857408360724,0.0398830014320356,0.00199935734601109,0.00409581852774954,0.00434666204362744,0.0120639772913368,-0.00267860134991693,-0.00285403383898686,0.00286053045828072,0.00456883547246345
-0.00811545363934929,-0.0123228437627352,-0.0207229975691798,-0.00169724314425057,-0.00514496174969992,-0.00150262583633443,0.0025405048440027,-0.0029103427628836,0.00564979555752021,-0.000593647984376666,0.00499893596875434,0.00421785256268814,0.00449747115585597
-0.0140666791454591,-0.0335668860879164,-0.00420917398659437,0.00871256546517218,0.00320142947548652,0.00275052672848219,-0.000120880733705642,0.0063489692134896,0.00181524341395434,0.00682287175386775,0.00821479163781191,-0.000676784736771907,0.00435225117946314
-0.0180495534157374,-0.0367592921376918,-0.0128202447390882,-0.0168456078652206,-0.0378372608333024,-0.0145434429964411,0.00460794285536803,-0.00164299163144466,-0.00583140422254913,-0.00866188769414622,0.00499232989309395,0.00958789310964681,0.00822622022057673
-0.00590968017230731,0.00481891769884624,-0.00754625961023914,-0.00672268542434851,-0.00554746549754026,-0.00172996825020566,-0.000852526033614742,-0.000181867437993866,-0.0122501775715591,0.0109564110156946,-0.00649834299653906,-0.00334659724303288,-0.00272564494504657
0.00971027382018463,0.0338985749907649,0.0173956510872285,0.0310041367416867,0.03823070867081,0.0296073455802653,-0.00304368070995986,0.00400781493907121,0.00873467860141808,0.0197604778586542,-0.00610715226601433,-0.00958493056708165,-0.00491937286082211
0.00115354743145613,-0.00214810195565041,-0.00368856905978898,0.0063991981336663,-0.0082601572493326,0.00737358890536266,-0.00109235583676304,-0.000457318169669207,0.00252361481921115,-0.000305375668578023,-0.000982858861793279,-0.00118762442137532,-0.00258036307334519
0.0310180383031803,0.0310822860387098,0.0105342024774884,0.0329453209815329,0.00231259365312353,0.037141453833928,0.000727805427436778,0.005120608848875,0.0216400629315621,0.0119083664122137,-0.00186852416369865,-0.0079709082626982,-0.000138838393777263
0.0305636036674856,0.0387170142578881,0.0235205606987434,0.0489239241517884,0.0778672923170114,0.0702314342763053,-0.000242838028159609,0.0175533885659459,0.0245916769697005,0.0454265128112945,-0.00958145222672213,-0.0138092882548126,-0.00648823059815218
-0.0047423307682195,-0.0126583968139422,-0.0070992842245543,-0.0091573516654726,0.000915891724216245,-0.0266093918770272,0.00727717727294364,0.0160899193266225,-0.000492594899727861,0.0116541926725214,0.00705402261048815,0.0112746202992743,0.00617304148620201
-0.0246964594820405,-0.0310606144923176,-0.00704927043596904,-0.0192151065877562,-0.0169628757260245,-0.0150502003141979,0.00439855105537879,0.0149264667592486,0.00249057611694736,-0.0114640677542071,0.0080237546194325,0.00653612924674041,0.00501153382108122
-0.0113218195070584,-0.0349006936632126,-0.0207498626686704,-0.0251374397653206,-0.0492502253600826,-0.0318506434758015,0.000981346682061512,-0.0176622684454928,-0.0162914854040677,-0.0216968918943292,0.0129680272911481,0.00693123609770552,0.0177457862815402
0.0207788812032371,0.0170394158551794,0.00538781166544067,0.0316731005188617,0.00849094466462674,0.0300689446232866,0.00307107464017042,-0.000853828937873224,0.00525138068939279,0.0253565459700968,0.00489068333672316,0.000842985137544328,-0.00352611624456944
-0.00874812685089088,-0.0317806042112883,-0.0160055530182062,-0.00870485188948078,-0.00703307823667076,-0.0137174757628877,0.000985880806305017,-0.00739073699651116,-0.00465212001703863,-0.0178861463414637,-0.000490280185412306,0.00161653019458019,0.00266429613715302
0.0238689276271168,0.0437522189289169,0.0218127227628272,0.0384412693779473,0.00341033274296232,0.0500680040626501,-0.00167080168889466,0.00827784850002034,0.00513551110243005,0.0354631960211883,-0.0118406058687341,-0.00795648916853087,-0.0104730489733589
0.030169794118636,0.0424597408833264,0.0126362418632163,0.0296441267830607,0.0178473522016147,0.0210826650955217,0.00518804010593832,0.00799048807154612,0.0261886393213345,0.0145743950124414,-0.00699542481176252,-0.0157758119130529,-0.010627608676312
-0.0208597461046975,-0.0267584278703512,-0.00125480237836229,-0.014854324718778,0.0291953005190991,-0.0154249551093506,0.00558733893835028,0.00902633331639779,0.00460759607952343,-0.000336134453781334,-0.00888277783310332,0.00633616813558624,-0.005958634178578
-0.0199005984099812,-0.0260609232545568,0.00100271862385526,-0.0284453323074756,-0.0317851642795297,-0.023215671718267,0.0001245460130187,-0.00842979314843295,-0.00348277139681374,-0.0178091733870966,0.0111380276414249,0.0065564425210789,0.00814967193941407
-0.0182927664210313,-0.0366474708987889,-0.00200695960612118,-0.0375942208288957,-0.0203899914160892,-0.0330532267092689,0.000249801013969098,-0.0119139213248474,-0.0309063161522176,-0.0260811810471715,0.00996095282903176,0.00971340560205214,0.0123885109283339
0.00710000792898491,0.00945074734924045,0.00400578777999316,-0.00595188586991613,-0.0102015832857261,0.0119302694846166,0.00187360000510284,0.00246880424568374,0.000176736323349358,0.00740025740025751,0.00586680640678872,0.00870426960868342,0.00449179313110004
-0.00083356881308827,0.00302598214205196,-0.000246252677948533,0.00344746404194929,0.00701690972763702,-0.000525636858825784,-0.00589725480669956,0.0028150933356712,0.00902123172861624,-0.00441504271255244,0.00058757857189462,0.00714289666945644,0.00270266543483955
-0.00824439425865231,-0.0306914326851744,-0.00369456641588228,-0.0205090791374478,-0.0307611677176054,-0.0280911198144347,0.000250184834089118,-0.00790463130662933,-0.00428222637622522,-0.00251177394034552,0.00983989957599707,0.00590343854689424,0.00832353957829246
0.00165190250533898,0.00523567864703023,-0.00368087687029317,0.00145297345277695,0.0204903173369144,0.00893764073496561,-0.00112337689474251,-0.00289429431234201,-0.0124120378723851,0.00062637018477929,-0.00825742970506216,-0.0026160233918664,-0.00382896699803337
-0.0171259462812834,-0.0148025874774678,-0.00268986249649283,-0.0218236505695817,-0.0112621692910289,-0.0200979900466292,-0.00099659362634652,-0.00316507810024858,-0.00165090799939982,-0.025383923534942,0.00906289663244453,0.00627088362103756,0.00815087650460622
0.0185452554357403,0.0379255274837375,-0.00341360015946379,0.0291885352311858,0.0140441910575559,0.0338468908034392,-0.00423195903744444,-0.00269142660867128,-0.00565164256817474,0.013141808889309,-0.00983789048713768,-0.00911159101076731,-0.00505350863949494
-0.0198900329759355,-0.0215632970654214,-0.00461688071885047,-0.0139329023726797,0.00581962333737673,-0.0266665249259634,-0.00396682380129243,-0.0018512518742555,0.00356196002505127,-0.0157943011522359,-0.00846251810946397,0.00208267767617165,-0.00643969394255195
0.0125956694332552,0.0201185916976879,0.0130622544438267,0.0171163682904302,-0.00596888174456356,0.0190984486782874,-0.00395136769304627,9.31775582838634e-05,0.00722858778695312,0.0249999702743892,0.00449815409538856,-0.00156727036890358,0.00186417118360849
-0.00477375635347443,0.00403903521097315,0.00514678733077201,0.00466051212526197,0.0381092505381726,0.0192109998833208,0.000368573314130649,0.00240239171859824,0.00362416044205349,-0.00469046278924323,-0.00599674794088867,0.00278545772495564,-0.00494587751075581
-0.0183472899475992,-0.0358228111715357,-0.0125641855693217,-0.0231643626562086,-0.0364470690011851,-0.0285865813271895,-0.00467493816845521,-0.00101941768984237,-0.0094003580656894,-0.00840339220655517,0.0105272450858458,0.00297002401851554,0.00558444051005247
-0.0130295311265018,-0.0140296103007267,-0.00875955590823141,-0.0289015991341277,-0.0276593904423192,-0.0391147566568784,-0.00208241520560715,-0.00619829267875027,-0.0239888069705503,-0.0237653071749808,0.0015656799712005,0.00140764641913782,0.00743915889621849
0.019452165656342,0.018983409481057,0.00554758537253908,0.0259832361630719,0.00592103834349356,0.0198118840431938,-0.00574378573470091,-0.0022986319680911,0.0149718711283299,-0.000904522213115655,-0.00619019700152057,-0.012279785433899,-0.00359320685956011
-0.0101215826335253,-0.0144308846778469,0.00315340075870973,-0.0163422433728062,0.00920651327451238,-0.018443832545598,0.00170145647005893,-0.00321080403645402,-0.00392974607462704,0.0123493972183916,-0.00206000428240616,0.00927574804210818,-0.00104279690757347
-0.0345486683308425,-0.0746847987317745,-0.0379563510110581,-0.0652635554163263,-0.0466341362673439,-0.0607788065444448,0.00194785114599583,-0.0110647392816341,-0.0198077918476751,-0.0277523626790981,0.0164128968420072,0.0186220402596925,0.0124104922658963
7.72111795670494e-05,0.0141392446273162,-0.00726688370204465,0.0079908708554296,0.00717674665570489,0.00841891304115205,-0.00256121980278445,-0.000361839578005174,-0.015308157336964,0.00652821939085402,-0.0028418676673696,-0.00781690114599942,0.00317849702938044
0.0251841988480347,0.0610317325044597,0.0567836672222675,0.0449769296606293,0.0279139350861454,0.0375000646352244,-0.00399021544057665,0.0018985837461063,0.00178090018032184,0.0056750000000001,-0.0149987369185232,-0.0200985482671709,0.000993658523438579
0.0265497319647141,0.0526485905234112,0.0148039998971198,0.0260071429407023,0.0262544532149251,0.0242588059067208,-0.00717142445210839,0.000319194686743574,0.0153055064946677,0.0123160104440968,-0.0255426959144001,-0.0122645735430824,-0.0111051946305871
-0.015760176323008,-0.0140651827640892,0.00350614446775688,-0.0168391715551892,-0.00978736389959667,-0.0306377809604967,-0.00144826472732995,-0.00181985703602461,0.000994496462660699,0.00182484787637327,0.00568146906570954,-0.000343239382109006,-0.00064167221441247
-0.0182491239783726,-0.0419483914711702,-0.0138224121625998,-0.0144309396826954,-0.0199626390529291,-0.0102339237592592,0.00277132406293257,-0.00608435803043261,-0.00456816518720959,-0.0188908897014015,0.00840676224867065,0.00858787718591392,0.000382483396942579
0.00615843421626838,0.0279220849446721,0.00520550742261205,0.00746270287730322,0.0126821959664717,0.00651202346715452,0.000483891296218508,-0.000902904627639867,-0.00819427351046098,-0.0029904905200504,-0.00877520417896371,-0.00399608505761551,-0.0013407346316221
-0.0061168316835789,-0.00267223119568882,-0.0127085728972782,-0.00939821321305701,0.00286170905549687,-0.00849675643911674,-0.000846768813776766,-0.000721589896321762,0.00223499791310444,-0.0146093615202936,-0.00433155464064949,0.000431132038353987,-0.00712616251039377
-0.0130280878944222,-0.0199865840177689,0.00639734038651985,-0.0118716647896457,-0.0107849004922165,-0.011796225818989,0.00289913320706892,-0.00189153553365107,-0.00378281853716045,-0.00705263023957192,0.00206097470725952,0.00389218727124396,0.000506463040772842
0.0368665768588933,0.0705420160163184,0.0111443869267659,0.0524501061722649,0.0385536432392621,0.0585297982090006,-0.00133255386767006,0.00701515479200454,0.001129224509549,0.0195506857309603,-0.00789269729078068,-0.0113758154808954,-0.0014477085251241
-0.00971089108496681,-0.0203793606109597,0.0102680185599572,-0.0123818483140123,0.0140263006469763,-0.00657076824247516,0.00326659965250664,-0.000815909825694794,0.0197568974025394,-0.00625008965774354,0.00558644087241611,0.00925996593000566,-0.00150236596647302
0.00959881174161892,0.0282204243481994,0.00301198129970981,0.0208526136335547,-0.00424853683460835,0.0137291835798038,0.000364600855172759,0.00450704474835206,0.00220292215135487,0.00995013227685848,-0.0105628490584375,-7.83914082611581e-05,-0.00243622572281565
-0.00556100197266507,0.00922440704800365,-0.00503511405240498,-0.0069397700188405,0.0112672145880827,-0.00621472367096043,0.00170151650282346,0.00470821309541425,-0.00177710884338356,-0.00945905944670056,9.82467860235481e-05,-0.00102943337359451,-0.00544180738579159
0.0165902146264373,0.0196551633814447,0.0120238124539346,0.0259031559436118,-0.00911903395623859,0.0269271130607298,-0.00133918573995695,0.00109258023642334,0.0144314515216656,0.000585680785611831,0.00323651294219096,-0.00443037662973156,0.000901915699913158
0.0159063347747712,0.0137179799139019,0.013691857401664,0.0163455388637993,0.00629232442856598,0.025387101217975,0.00753781988532398,0.00592058124752792,0.0157449048265312,0.0219748015829238,0.00753152135475255,-0.00391034778466004,0.00790372947548745
